121,Han Tun,ဟန်ထွန်း,Ayin Ka Zat Lann,အရင်ကဇာတ်လမ်း,https://www.youtube.com/watch?v=O-_Lhwrf8pM&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=32
122,Bo Phyu,ဘိုဖြူ,Yin Twin May,ရင်တွင်းမေ,https://www.youtube.com/watch?v=yDV89sZ9c_k&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=34
123,Bo Phyu,ဘိုဖြူ,Lat Tee,လတ်တီး,https://www.youtube.com/watch?v=FUztGjYwbz4&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=45
124,Wa Na,ဝန,A Hmat Ta Ya,အမှတ်တရ,https://www.youtube.com/watch?v=HGqQc4WXMqI&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=36
125,Htoo Eain Thin,ထူးအိမ်သင်,Amay Ta Khu Thar Ta Khu,အမေတစ်ခုသားတစ်ခု,https://www.youtube.com/watch?v=PWwGvD-kh4k&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=39
126,Htoo Eain Thin,ထူးအိမ်သင်,A Chit So Thee Mar,အချစ်ဆိုသည်မှာ,https://www.youtube.com/watch?v=UzEmjh-AKes&list=RDUzEmjh-AKes&start_radio=1
127,Htoo Eain Thin,ထူးအိမ်သင်,A Khar Lwin Moe,အခါလွန်မိုး,https://www.youtube.com/watch?v=3qURtmk-C4Q&list=PLFHrluO1a_Xktioz0fTXVEiFtNNo_KAXS
128,Htoo Eain Thin,ထူးအိမ်သင်,A May Aeim,အမေ့အိမ်,https://www.youtube.com/watch?v=x7rjKm5PCFU&list=PLFHrluO1a_Xktioz0fTXVEiFtNNo_KAXS&index=3
129,Htoo Eain Thin,ထူးအိမ်သင်,Way Thwar Dae Akhar,ဝေးသွားတဲ့အခါ,https://www.youtube.com/watch?v=9PWIGZHGo0Q&list=PLFHrluO1a_Xktioz0fTXVEiFtNNo_KAXS&index=4
130,Htoo Eain Thin,ထူးအိမ်သင်,Sway Dae,ဆွေးတယ်,https://www.youtube.com/watch?v=HovlFKFTs90&list=RDHovlFKFTs90&start_radio=1
131,Htoo Eain Thin,ထူးအိမ်သင်,Kaung Kin Htet Ka Myit Ta Sinn,ကောင်းကင်ထက်ကမြစ်တစင်း,https://www.youtube.com/watch?v=zfG2Kiq_ErE&list=RDzfG2Kiq_ErE&start_radio=1
132,Htoo Eain Thin,ထူးအိမ်သင်,Kyay Zu Par May May,ကျေးဇူးပါမေမေ,https://www.youtube.com/watch?v=qY5klzsXTvw&list=RDqY5klzsXTvw&start_radio=1
133,Htoo Eain Thin,ထူးအိမ်သင်,Lay Lwint Chinn Lann Ma Myar,လေလွင့်ခြင်းလမ်းမများ,https://www.youtube.com/watch?v=S5wDYSPMscw&list=RDS5wDYSPMscw&start_radio=1
134,Htoo Eain Thin,ထူးအိမ်သင်,Minn Ma Shi Dae Nauk,မင်းမရှိတဲ့နောက်,https://www.youtube.com/watch?v=Op1U3aKzkoM&list=RDOp1U3aKzkoM&start_radio=1
135,Htoo Eain Thin,ထူးအိမ်သင်,Nway Oo Kant Kaw,နွေဦးကံ့ကော်,https://www.youtube.com/watch?v=IUjaMMzR6kI&list=RDIUjaMMzR6kI&start_radio=1
136,Htoo Eain Thin,ထူးအိမ်သင်,Chit Thu Lat Saung,ချစ်သူလက်ဆောင်,https://www.youtube.com/watch?v=oje1gkol3fA&list=RDoje1gkol3fA&start_radio=1
137,Htoo Eain Thin,ထူးအိမ်သင်,Kyway Haung Sat Khwint Pyu Par Amay,ကြွေးဟောင်းဆပ်ခွင့်ပြုပါအမေ,https://www.youtube.com/watch?v=5ZMXH1ZXdPs&list=RD5ZMXH1ZXdPs&start_radio=1
138,Htoo Eain Thin,ထူးအိမ်သင်,Kyal Tway Sone Dae Nya,ကြယ်တွေစုံတဲ့ည,https://www.youtube.com/watch?v=l7pa-H-MoR0&list=RDl7pa-H-MoR0&start_radio=1
139,Htoo Eain Thin,ထူးအိမ်သင်,Tu Nhine Mae Ya Ta Nar,တုနှိုင်းမဲ့ရတနာ,https://www.youtube.com/watch?v=iCfomyeQ57M&list=RDiCfomyeQ57M&start_radio=1
140,Htoo Eain Thin,ထူးအိမ်သင်,Nar Yi Paw Mha Myat Yay Sat Myar,နာရီပေါ်မှမျက်ရဉ်စက်များ,https://www.youtube.com/watch?v=OCx4LcG1bXo&list=RDOCx4LcG1bXo&start_radio=1
141,Htoo Eain Thin,ထူးအိမ်သင်,Ta Nay Nay Taw Chit Lar Late Myi,တနေ့နေ့တော့ချစ်လာလိမ့်မည်,https://www.youtube.com/watch?v=X7-TQREsEH4&list=RDX7-TQREsEH4&start_radio=1
142,Htoo Eain Thin,ထူးအိမ်သင်,Pyan Ma Lar Taw Buu Kwal,ပြန်မလာတော့ဘူးကွယ်,https://www.youtube.com/watch?v=WsQIF0YQQPo&list=RDWsQIF0YQQPo&start_radio=1
143,Htoo Eain Thin,ထူးအိမ်သင်,Late Mat Thae Ka Ya Htar Gyi,အိပ်မက်ထဲကရထားကြီး,https://www.youtube.com/watch?v=Qrnx-VM2MM4&list=RDQrnx-VM2MM4&start_radio=1
144,Htoo Eain Thin,ထူးအိမ်သင်,Tha Chinn Myar Nae Lu,သီချင်းများနဲ့လူ,https://www.youtube.com/watch?v=GCV7ZLj5-NI&list=RDGCV7ZLj5-NI&start_radio=1
145,Htoo Eain Thin,ထူးအိမ်သင်,Sein Yat Lay Arr,စိမ်းရက်လေအား,https://www.youtube.com/watch?v=Sjc66W7fw8Y&list=RDSjc66W7fw8Y&start_radio=1
146,Htoo Eain Thin,ထူးအိမ်သင်,A Kyinn Nar Late Mat,အကြင်နာအိပ်မက်,https://www.youtube.com/watch?v=pCSvqEm1cOo&list=RDpCSvqEm1cOo&start_radio=1
147,Htoo Eain Thin,ထူးအိမ်သင်,May May Nay Kaung Lar,မေမေနေကောင်းလား,https://www.youtube.com/watch?v=HtaejbOrXGY&list=RDHtaejbOrXGY&start_radio=1
148,Htoo Eain Thin,ထူးအိမ်သင်,A Di Pa Ti Lann Ka Chay Yar Myar,အဓိပတိလမ်းကခြေရာများ,https://www.youtube.com/watch?v=7YnseS8aofA&list=RD7YnseS8aofA&start_radio=1
149,Rain Moe,ရိန်မိုး,Kaung Kin Ka A Chit Nghet,ကောင်းကင်ကအချစ်ငှက်,https://www.youtube.com/watch?v=R9Rk36_S1no&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=42
150,Rain Moe,ရိန်မိုး,Pyo Pyo May Yal,ပျိုပျိုမေရယ်,https://www.youtube.com/watch?v=1HO9wlR6pPY&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=117
151,Nyi Min Khine,ညီမင်းခိုင်,Nwal Ni,နွယ်နီ,https://www.youtube.com/watch?v=a2IoJiLhK24&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=44
152,Soe Paing,စိုးပိုင်,Hnote Ma Sat Nae Ngo Chin Dal,နှုတ်မဆက်နဲ့ငိုချင်တယ်,https://www.youtube.com/watch?v=01Pje6TnQoI&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=46
153,Sai Saing Maw,စိုင်းဆိုင်မောဝ်,Maung Pay Dae A Chit Pyan Sat Khae Par,မောင်ပေးတဲ့အချစ်ပြန်ဆပ်ခဲ့ပါ,https://www.youtube.com/watch?v=1-_KDrpX1O4&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=47
154,Kai Za,ကိုင်ဇာ,Tathet Lone Pal Thati Ya Nay Mae,တသက်လုံးပဲသတိရနေမယ်,https://www.youtube.com/watch?v=MgzeMuu6P-s&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=48
155,Khin Maung Toe,ခင်မောင်တိုး,Myat Thwal,မျက်သွယ်,https://www.youtube.com/watch?v=VEqRu2Pgj3w&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=50
156,Khin Maung Toe,ခင်မောင်တိုး,Lay Nyoh Shin,လေးညှို့ရှင်,https://www.youtube.com/watch?v=rWqRZORhWoE&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=51
157,Khin Maung Toe,ခင်မောင်တိုး,See Lal Hlite Than,ဆည်းလည်းလှိုက်သံ,https://www.youtube.com/watch?v=TqnJuZukIjY&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=52
158,Khin Maung Toe,ခင်မောင်တိုး,Pann Chit Thu,ပန်းချစ်သူ,https://www.youtube.com/watch?v=ckBo3Irc33M&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=53
159,Khin Maung Toe,ခင်မောင်တိုး,Ma Har San Thu,မဟာဆန်သူ,https://www.youtube.com/watch?v=t5pOnBbqR_U&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=134
160,Khin Maung Toe,ခင်မောင်တိုး,Kyoe Kyar Than,ကြိုးကြာသံ,https://www.youtube.com/watch?v=Xe5LAn3liGs&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=135
161,Khin Maung Toe,ခင်မောင်တိုး,Way Khae Pyi Pann Kha Yann Pyar,ဝေးခဲ့ပြီပန်းခရမ်းပြာ,https://www.youtube.com/watch?v=QVkKT9V1K2Y&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=136
162,Khin Maung Toe,ခင်မောင်တိုး,A Chit Sit So Tar,အချစ်စစ်ဆိုတာ,https://www.youtube.com/watch?v=qvwkcwfJ1mI&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=137
163,Khin Maung Toe,ခင်မောင်တိုး,Wine Yae See Sar,ဝိုင်းရဲ့ဆည်းဆာ,https://www.youtube.com/watch?v=yhHA6r3b6jk&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=138
164,Khin Maung Toe,ခင်မောင်တိုး,Ya Ta Nar Thu,ရတနာသူ,https://www.youtube.com/watch?v=fpR7KI3poBs&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=139
165,Khin Maung Toe,ခင်မောင်တိုး,Saung Kyoe Shite Than,စောင်းကြိုးရှိုက်သံ,https://www.youtube.com/watch?v=KcQoFm6EAJ8&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=140
166,Khin Maung Toe,ခင်မောင်တိုး,Dan Da Yi,ဒဏ္ဍာရီ,https://www.youtube.com/watch?v=GsEnSeHA5gA&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=141
167,Khin Maung Toe,ခင်မောင်တိုး,Yaung Sin Khon Hnit Thwal,ရောင်စင်ခုနှစ်သွယ်,https://www.youtube.com/watch?v=xayORqT6B94&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=142
168,Khin Maung Toe,ခင်မောင်တိုး,Kone Lwal Lunn Lite Tar,ကုန်လွယ်လွန်းလိုက်တာ,https://www.youtube.com/watch?v=QcjSY0VnzeE&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=143
169,Khin Maung Toe,ခင်မောင်တိုး,Yo Yo Lay Thar Wut Khae Par,ရိုးရိုးလေးသာဝတ်ခဲ့ပါ,https://www.youtube.com/watch?v=Yfz0xqnc38U&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=144
170,Khin Maung Toe,ခင်မောင်တိုး,Tha Chinn Ta Poke Pann Ta Soke,သီချင်းတစ်ပုဒ်ပန်းတစ်ဆုပ်,https://www.youtube.com/watch?v=i_hJa_Z2eGM&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=145
171,Khin Maung Toe,ခင်မောင်တိုး,Bawa Sat Tine Atu,ဘဝဆက်တိုင်းအတူ,https://www.youtube.com/watch?v=ztu2RXJP9i8&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=147
172,Khin Maung Toe,ခင်မောင်တိုး,Ywar Mae So Yin Lay,ရွာမယ်ဆိုရင်လေ,https://www.youtube.com/watch?v=qWWZsh7be0k&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=148
173,Khin Maung Toe,ခင်မောင်တိုး,Moe Lone Hmline,မိုးလုံးမှိုင်း,https://www.youtube.com/watch?v=6L5olUTHG48&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=149
174,Hlwam Moe,လွှမ်းမိုး,Moe Sat Tin Lay,မိုးစက်တင်လေ,https://www.youtube.com/watch?v=BC_qdplYe0I&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=54
175,Hlwam Moe,လွှမ်းမိုး,A Khu Taw Par Zat Yar Za Win Lay Ta Khu Phit Lo Kyan Khae Pyi,အခုတော့ပါးစပ်ရာဇဝင်လေးတခုဖြစ်လို့ကျန်ခဲ့ပြီ,https://www.youtube.com/watch?v=LDLdBoaV7gE&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=56
176,Kaung Kaung,ကောင်းကောင်း,Pyaw Nay Par,ပျော်နေပါ,https://www.youtube.com/watch?v=d-C_yUkISTg&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=55
177,Mi Mi Win Phay,မီမီဝင်းဖေ,Late Ta Kho A Chit,တိတ်တခိုးအချစ်,https://www.youtube.com/watch?v=D4jopbIu7so&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=57
178,Thar Di Lu,သာဒီးလူ,Lo Tha Lo Thone,လိုသလိုသုံး,https://www.youtube.com/watch?v=fZB6xJz70qc&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=58
179,Wai Gyi,ဝေကြီး,Line Paw Ma Tin Par Nae,လိုင်းပေါ်မတင်ပါနဲ့,https://www.youtube.com/watch?v=VJb5jHjaH_o&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=59
180,Myo Gyi,မျိုးကြီး,Nyi Lay,ညီလေး,https://www.youtube.com/watch?v=YWUN6Wm1w30&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=60
181,Myo Gyi,မျိုးကြီး,Minn Thi Thint Dal,မင်းသိသင့်တယ်,https://www.youtube.com/watch?v=1gG3WPWEOSo&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=62
182,Myo Gyi,မျိုးကြီး,Yo Shinn Thaw Bawa,ရိုးရှင်းသောဘဝ,https://www.youtube.com/watch?v=1IUvhmur2iU&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=67
183,Myo Gyi,မျိုးကြီး,Pyan Ma Ya Buu,ပြန်မရဘူး,https://www.youtube.com/watch?v=p5U1kCexKIE&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=159
184,Myo Gyi,မျိုးကြီး,Mee Myar,မီးများ,https://www.youtube.com/watch?v=wFs1Yc5NE2Q&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=164
185,Myo Gyi,မျိုးကြီး,Sha Ta Nay Yet Myar,ရှတနေ့ရက်များ,https://www.youtube.com/watch?v=cOu9MFRIhIY&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=167
186,Myo Gyi,မျိုးကြီး,Nya Nay,ညနေ,https://www.youtube.com/watch?v=X4pj6AFf17I&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=203
187,Myo Gyi,မျိုးကြီး,Ma Nat Khinn Ta Khu Mway Phwar Chinn,မနက်ခင်းတစ်ခုမွေးဖွားခြင်း,https://www.youtube.com/watch?v=UxWIQ3Zv9gE&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=204
188,Myo Gyi,မျိုးကြီး,Kywinn Laung Chinn,ကျွမ်းလောင်ခြင်း,https://www.youtube.com/watch?v=d8aF1IbH9dQ&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=205
189,Myo Gyi,မျိုးကြီး,Yin Khon Than Ayinn Knee Sone,ရင်ခုန်သံအရင်းနှီးဆုံး,https://www.youtube.com/watch?v=v7DicGw-w0M&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=207
190,Myo Gyi,မျိုးကြီး,A Thate Khwet,အဆိပ်ခွက်,https://www.youtube.com/watch?v=JIohn0kvKwA&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=208
191,Myo Gyi,မျိုးကြီး,Nga Yae Ba Yin Ma,ငါ့ရဲ့ဘုရင်မ,https://www.youtube.com/watch?v=TrqBg1-6HB0&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=209
192,Myo Gyi,မျိုးကြီး,Lay Pyay,လေပြေ,https://www.youtube.com/watch?v=EYLKixHMSRA&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=210
193,Myo Gyi,မျိုးကြီး,Yan Thu Ta Htaung,ရန်သူတစ်ထောင်,https://www.youtube.com/watch?v=wgbQNZI2E1o&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=211
194,Myo Gyi,မျိုးကြီး,Minn Nyinn Pal Pyi Nauk,မင်းငြင်းပယ်ပြီးနောက်,https://www.youtube.com/watch?v=Vri_LfPuDiw&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=212
195,Myo Gyi,မျိုးကြီး,Lwan Dae Seik,လွမ်းတဲ့စိတ်,https://www.youtube.com/watch?v=d754QgT0ISk&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=213
196,Myo Gyi,မျိုးကြီး,Mar Yar Atwat Thin Khann Sar,မာယာအတွက်သင်ခန်းစာ,https://www.youtube.com/watch?v=qwnwtObuqzo&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=214
197,Myo Gyi,မျိုးကြီး,A Kham Nar Sone,အခမ်းနားဆုံး,https://www.youtube.com/watch?v=jr1a7gCTGaA&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=215
198,So Tay,ဆိုတေး,A Way Yauk Chit Thu,အဝေးရောက်ချစ်သူ,https://www.youtube.com/watch?v=8OWCYC-xLbY&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=65
199,Pu Suu,ပူစူး,Kaung Ma Lay,ကောင်မလေး,https://www.youtube.com/watch?v=hdJC_odrGmA&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=66
200,Pu Suu,ပူစူး,Myat Hnar,မျက်နှာ,https://www.youtube.com/watch?v=6X_gyGFcuOY&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=172
201,Pu Suu,ပူစူး,Hla Pyi Thar Par,လှပြီးသားပါ,https://www.youtube.com/watch?v=r-31K4HzpMY&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=173
202,Mi Mi Khe,မီးမီးခဲ,A Phay Ay Yeik,အဖေ့အေးရိပ်,https://www.youtube.com/watch?v=ME1Hh-9TI4k&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=75
203,Mi Mi Khe,မီးမီးခဲ,Thate Chit Tar Pal,သိပ်ချစ်တာပဲ,https://www.youtube.com/watch?v=TF19HYOpffk&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=112
204,Ye Thwin,ရဲသွင်,Minn Ma Thi Buu Lar,မင်းမသိဘူးလား,https://www.youtube.com/watch?v=UzMg_m2J8EI&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=88
205,Ye Thwin,ရဲသွင်,Swont Sar Mae A Chit,စွန့်စားမယ်အချစ်,https://www.youtube.com/watch?v=veyWYxAjuEk&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=90
206,Ye Thwin,ရဲသွင်,Chit Pyi Mha Taw,ချစ်ပြီးမှတော့,https://www.youtube.com/watch?v=A8ituzbScoI&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=91
207,Khine Htoo,ခိုင်ထူး,Tha Chinn Ta Poke Pann Ta Soke,သီချင်းတစ်ပုဒ်ပန်းတစ်ဆုပ်,https://www.youtube.com/watch?v=H3Sowc1Nivg&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=97
208,Khine Htoo,ခိုင်ထူး,A Chit Tha Chinn,အချစ်သီချင်း,https://www.youtube.com/watch?v=PGcjDqJTRzw&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=99
209,Khine Htoo,ခိုင်ထူး,Bhal Thu Mha Ma Kaung Buu,ဘယ်သူမှမကောင်းဘူး,https://www.youtube.com/watch?v=jO5eZtZnqPM&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=101
210,Khine Htoo,ခိုင်ထူး,Nay Yar Haung Mha,နေရာဟောင်းမှာ,https://www.youtube.com/watch?v=_TDm6STsrM4&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=102
211,Phoe Kar,ဖိုးကာ,Thi Lar,သိလား,https://www.youtube.com/watch?v=Wuavug56ieQ&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=100
212,Phoe Kar,ဖိုးကာ,Di Tine Pal Sinn Lar Khae,ဒီတိုင်းပဲဆင်းလာခဲ့,https://www.youtube.com/watch?v=_3A7XNtYnwE&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=113
213,Gray Han,ဂရေဟမ်,A Way Sone,အဝေးဆုံး,https://www.youtube.com/watch?v=_TlXlmsqS6o&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=103
214,Gray Han,ဂရေဟမ်,Yo Yo Ay Ay Pal Chit Nay Mi Dal,ရိုးရိုးအေးအေးပဲချစ်နေမိတယ်,https://www.youtube.com/watch?v=9VTTLrTI1bk&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=115
215,Phyo Gyi,ဖြိုးကြီး,A Sat Haung,အဆက်ဟောင်း,https://www.youtube.com/watch?v=21EbOSfN3h0&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=110
216,Christopher,ခရစ္စတိုဖာ,Chit Tar Minn Ta Yauk Tal,ချစ်တာမင်းတစ်ယောက်တည်း,https://www.youtube.com/watch?v=0Mo_kvMW7bI&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=114
217,Kabyar Bwet Hmue,ကဗျာဘွဲ့မှူး,A Haung Sine,အဟောင်းဆိုင်,https://www.youtube.com/watch?v=cmtCNgM3I9c&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=116
218,Ei San,အိစံ,Seik Nar Nar Nae Chit Nay Mi Dal,စိတ်နာနာနဲ့ချစ်နေမိတယ်,https://www.youtube.com/watch?v=-nLEYFoYDwc&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=118
219,Khinn Phone,ခင်ဖုန်း,Mein Khlay A Chit,မိန်းခလေးအချစ်,https://www.youtube.com/watch?v=0Rcwf7aBR04&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=128
220,Khinn Phone,ခင်ဖုန်း,Minn Yae A Chit Thar Sit Par Say,မင်းရဲ့အချစ်သာစစ်ပါစေ,https://www.youtube.com/watch?v=UKa399h6UXw&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=129
221,N Kai Yar,Nကိုင်ရာ,Theim Htar Khwint,သိမ်းထားခွင့်,https://www.youtube.com/watch?v=AeY9r1y5pqA&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=130
222,Nay Nay,နေနေ,Ma Nyi Myar Chinn,မညီမျှခြင်း,https://www.youtube.com/watch?v=wj_iSlfJLpM&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=131
223,Thiri Swe,သီရိဆွေ,Minn Sa Chawt Par,မင်းစချော့ပါ,https://www.youtube.com/watch?v=blh2OKDUYVc&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=132
224,Yadanar Mai,ရတနာမိုင်,A Way Htet Thwar Thu,အဝေးထွက်သွားသူ,https://www.youtube.com/watch?v=9zMxG2e6v8A&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=152
225,Phyu Phyu Kyaw Thein,ဖြူဖြူကျော်သိန်း,Nauk Htat A Lo Ma Shi,နောက်ထပ်အလိုမရှိ,https://www.youtube.com/watch?v=7ZxbVaSfAOg&list=PLYSyX_qwcf8WN0RdrpV940kOCs0qFezVK&index=216
